timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1664886187242,0.32666016,-0.022033691,0.982605,-0.59375,0.953125,-1.546875,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886187284,0.30737305,-0.045959473,0.9147339,-2.171875,1.515625,-0.328125,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886187318,0.31835938,-0.04937744,0.95526123,-0.6875,0.3125,-0.46875,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886187364,0.30786133,-0.032287598,0.9581909,-1.625,2.28125,-0.390625,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886187393,0.32495117,-0.028625488,0.9484253,-1.328125,1.3125,-0.28125,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886187430,0.3083496,-0.03741455,0.94281006,-1.078125,-0.0625,0.0,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886187481,0.31811523,-0.030578613,0.94696045,-1.328125,-0.46875,-0.328125,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886187510,0.28955078,-0.0256958,0.9591675,-1.609375,0.765625,-0.671875,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886187568,0.32006836,-0.03643799,0.93182373,0.78125,-1.1875,-0.640625,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886187599,0.3173828,-0.031555176,0.9603882,1.171875,-0.25,0.890625,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886187636,0.30737305,-0.031799316,0.9430542,1.359375,-1.640625,0.78125,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886187680,0.31176758,-0.034973145,0.95599365,1.65625,-0.578125,0.234375,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886187711,0.29907227,-0.045715332,0.9413452,1.203125,-2.734375,0.640625,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886187771,0.3059082,-0.020568848,1.001648,2.734375,-0.484375,-0.53125,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886187792,0.29907227,-0.042541504,0.9281616,1.078125,0.703125,0.6875,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886187824,0.3125,-0.055725098,0.951355,2.5,-0.390625,0.921875,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886187861,0.3095703,-0.046203613,0.95770264,1.9375,-0.203125,1.0,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886187917,0.31469727,-0.046936035,0.9467163,1.015625,-0.21875,0.71875,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886187955,0.30200195,-0.0491333,0.9574585,1.171875,-0.546875,0.890625,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886187993,0.3046875,-0.04864502,0.94403076,0.015625,-0.03125,0.765625,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886188030,0.29052734,-0.043518066,0.94940186,1.5,0.109375,0.890625,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886188071,0.2939453,-0.061584473,0.9657593,0.96875,-0.15625,1.234375,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886188105,0.3017578,-0.047424316,0.96014404,0.734375,-0.125,0.765625,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886188142,0.28637695,-0.049621582,0.951355,1.375,-0.53125,0.984375,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886188180,0.3005371,-0.054260254,0.95648193,1.875,0.953125,0.65625,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886188217,0.3005371,-0.062561035,0.9454956,1.09375,-0.796875,1.375,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886188284,0.30981445,-0.058410645,0.97406006,2.3125,-0.46875,0.375,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886188311,0.29418945,-0.053527832,0.95062256,0.53125,1.078125,0.515625,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886188349,0.30126953,-0.06500244,0.9503784,0.421875,1.15625,0.609375,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886188386,0.31713867,-0.0569458,0.96307373,0.1875,1.875,0.21875,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886188425,0.3005371,-0.06719971,0.94573975,0.734375,0.09375,0.90625,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886188465,0.30322266,-0.06036377,0.95233154,0.015625,0.625,0.546875,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886188502,0.31713867,-0.06793213,0.9533081,-0.21875,0.359375,0.71875,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886188547,0.29345703,-0.050354004,0.9406128,0.5625,0.484375,0.296875,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886188592,0.3010254,-0.061828613,0.95184326,0.234375,0.59375,0.90625,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886188630,0.29785156,-0.062805176,0.96746826,0.890625,0.046875,0.984375,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886188679,0.31518555,-0.06866455,0.94647217,0.140625,-0.46875,0.3125,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886188722,0.30200195,-0.062805176,0.95477295,0.78125,-0.375,0.625,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
1664886188744,0.31396484,-0.070129395,0.947937,-0.546875,-2.140625,-0.109375,Respeck,Lying down right,6,s1900673,,Respeck_s1900673_Lying down right_04-10-2022_13-23-43
