timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1664965255773,0.15893555,-0.7564087,-0.6265259,-0.09375,-0.15625,0.3125,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965255805,0.15551758,-0.7451782,-0.5774536,-0.515625,0.59375,0.234375,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965255894,0.15698242,-0.75665283,-0.6199341,-0.703125,0.765625,0.296875,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965255896,0.16430664,-0.7515259,-0.6069946,-0.40625,0.171875,-0.046875,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965255918,0.15673828,-0.7588501,-0.5996704,0.15625,-0.328125,-0.03125,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965255974,0.16772461,-0.75177,-0.60650635,-0.6875,0.015625,-0.125,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965256007,0.15893555,-0.7476196,-0.6038208,-0.265625,0.0,0.15625,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965256043,0.15356445,-0.7522583,-0.6018677,-0.0625,-0.03125,0.25,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965256145,0.15625,-0.75250244,-0.6104126,-0.140625,0.125,0.328125,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965256149,0.1508789,-0.74468994,-0.5928345,-0.234375,0.109375,0.296875,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965256165,0.16821289,-0.75494385,-0.6211548,-0.03125,-0.234375,0.265625,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965256200,0.15307617,-0.75909424,-0.6084595,0.078125,-0.15625,0.34375,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965256245,0.15991211,-0.755188,-0.612854,-0.15625,-0.03125,0.203125,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965256289,0.16113281,-0.75079346,-0.60162354,-0.34375,0.0625,0.296875,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965256358,0.1706543,-0.7473755,-0.61260986,-0.25,-0.296875,0.171875,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965256379,0.15698242,-0.74835205,-0.60723877,0.0,-0.234375,0.015625,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965256403,0.16210938,-0.7503052,-0.61309814,-0.21875,-0.125,0.1875,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965256438,0.16674805,-0.7451782,-0.6148071,-0.28125,-0.203125,0.203125,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965256502,0.15698242,-0.7451782,-0.61016846,-0.03125,-0.078125,0.0625,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965256514,0.16381836,-0.75372314,-0.6084595,-0.125,0.03125,0.125,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965256593,0.16186523,-0.74420166,-0.61187744,-0.421875,-0.09375,0.078125,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965256596,0.16699219,-0.74786377,-0.60601807,-0.0625,-0.03125,0.34375,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965256673,0.16381836,-0.7468872,-0.61016846,-0.359375,-0.03125,0.234375,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965256676,0.1665039,-0.7476196,-0.61138916,-0.265625,0.078125,0.3125,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965256717,0.16040039,-0.74420166,-0.60894775,-0.234375,0.078125,0.0625,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965256751,0.16503906,-0.74468994,-0.6099243,-0.375,0.171875,0.140625,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965256797,0.17041016,-0.755188,-0.6157837,-0.34375,0.375,-0.109375,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965256852,0.15258789,-0.7398071,-0.60357666,0.671875,-0.359375,0.46875,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965256885,0.1743164,-0.73638916,-0.6296997,-0.671875,-0.15625,-0.046875,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965256909,0.15307617,-0.7439575,-0.6021118,-0.1875,0.09375,-0.15625,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965256953,0.17114258,-0.75567627,-0.6104126,-0.65625,-0.25,-0.140625,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965256988,0.16894531,-0.74591064,-0.614563,-0.65625,0.328125,-0.046875,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965257066,0.16357422,-0.74713135,-0.60821533,-0.28125,0.03125,0.0,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965257076,0.1652832,-0.7444458,-0.60772705,-0.390625,-0.015625,0.046875,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965257123,0.16040039,-0.74224854,-0.61431885,-0.265625,0.0625,0.15625,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965257158,0.16064453,-0.74957275,-0.61383057,0.03125,-0.109375,0.21875,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965257189,0.17358398,-0.7427368,-0.61260986,-0.625,0.078125,0.0,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965257235,0.1616211,-0.74224854,-0.6013794,-0.546875,0.15625,0.109375,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965257270,0.16699219,-0.74957275,-0.61383057,-0.703125,0.078125,0.171875,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965257346,0.16259766,-0.7444458,-0.6087036,-0.546875,-0.03125,0.296875,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965257348,0.1652832,-0.75128174,-0.62042236,-0.421875,0.109375,0.0625,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965257415,0.16040039,-0.74468994,-0.6084595,-0.234375,-0.359375,-0.078125,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965257425,0.16674805,-0.74591064,-0.6087036,-0.359375,0.078125,-0.046875,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965257484,0.16259766,-0.7473755,-0.61016846,-0.453125,-0.09375,0.125,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965257504,0.15722656,-0.7473755,-0.61065674,-0.34375,0.0,-0.078125,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965257649,0.16723633,-0.7481079,-0.61260986,-0.40625,-0.140625,0.125,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965257672,0.16259766,-0.7427368,-0.61431885,-0.296875,-0.09375,0.0,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965257675,0.15527344,-0.7461548,-0.6121216,-0.390625,-0.171875,0.03125,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965257683,0.16772461,-0.74957275,-0.6109009,-0.515625,0.046875,0.078125,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965257706,0.16552734,-0.741272,-0.6133423,-0.390625,-0.03125,0.015625,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965257741,0.16845703,-0.74835205,-0.61260986,-0.4375,0.09375,-0.09375,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965257786,0.16503906,-0.74420166,-0.6133423,-0.515625,0.140625,0.0,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965257847,0.16479492,-0.7522583,-0.62823486,-0.21875,-0.34375,-0.109375,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965257865,0.15283203,-0.7359009,-0.5803833,-0.453125,-0.234375,0.1875,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965257897,0.16894531,-0.73809814,-0.62286377,-1.609375,0.234375,-0.0625,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965257955,0.16503906,-0.74591064,-0.61309814,-0.546875,0.375,-0.421875,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965257977,0.1652832,-0.75445557,-0.6062622,-0.46875,-0.578125,-0.171875,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965258055,0.16552734,-0.7449341,-0.61602783,-0.59375,-0.109375,-0.234375,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965258057,0.16308594,-0.74664307,-0.6109009,-0.484375,0.109375,0.0625,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965258102,0.16699219,-0.7449341,-0.61016846,-0.53125,-0.03125,-0.171875,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965258180,0.16601562,-0.7468872,-0.61383057,-0.453125,0.0,-0.125,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965258182,0.1640625,-0.7398071,-0.59820557,-0.453125,0.015625,0.234375,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965258235,0.17285156,-0.7485962,-0.6187134,-0.4375,-0.328125,-0.171875,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965258257,0.15551758,-0.74884033,-0.6057739,-0.625,-0.25,-0.125,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965258305,0.16455078,-0.7493286,-0.61065674,-0.53125,-0.296875,-0.09375,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965258337,0.16845703,-0.7461548,-0.60601807,-0.875,-0.40625,0.0,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965258397,0.16601562,-0.74664307,-0.6116333,-0.96875,-0.453125,-0.109375,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965258427,0.16381836,-0.74420166,-0.6074829,-0.65625,-0.796875,-0.359375,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965258462,0.16699219,-0.7485962,-0.60601807,-0.453125,-0.484375,-0.3125,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965258507,0.16845703,-0.7481079,-0.6099243,-0.8125,-0.0625,0.03125,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965258607,0.15917969,-0.75006104,-0.6045532,-0.8125,0.125,-0.015625,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965258610,0.1640625,-0.75079346,-0.60772705,-0.640625,-0.015625,0.0,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965258629,0.16674805,-0.74957275,-0.61260986,-0.5625,-0.265625,-0.125,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965258652,0.16333008,-0.755188,-0.60357666,-0.484375,-0.109375,-0.203125,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965258696,0.16503906,-0.75372314,-0.60528564,-0.453125,-0.25,-0.1875,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965258730,0.16772461,-0.75006104,-0.6074829,-0.6875,-0.296875,-0.234375,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965258843,0.16625977,-0.75372314,-0.6043091,-0.4375,-0.046875,-0.09375,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965258876,0.1640625,-0.74957275,-0.6123657,-0.671875,-0.078125,-0.140625,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965258878,0.15966797,-0.7493286,-0.6045532,-0.578125,-0.3125,-0.171875,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965258887,0.16870117,-0.7490845,-0.5996704,-0.828125,0.34375,-0.34375,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
1664965258932,0.16333008,-0.75665283,-0.6109009,0.03125,-0.265625,-0.140625,Respeck,Sitting bent forward,4,s2308859,sitting,Respeck_s2308859_Sitting bent forward_05-10-2022_11-21-29
