timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1664451274083,-1.5429688,-0.0126953125,0.5419922,-66.125,-58.78125,14.09375,0.0,0.0,0.0,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451274111,-0.85839844,-0.25878906,0.31445312,-105.0625,-20.9375,16.46875,0.0,0.0,0.0,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451274141,-0.2626953,-0.17871094,0.43652344,-46.75,57.0,-14.4375,0.0,0.0,0.0,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451274171,0.16113281,0.13867188,0.107421875,28.125,60.59375,-49.53125,0.0,0.0,0.0,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451274231,0.0625,0.06542969,0.022460938,21.96875,22.53125,-70.28125,0.0,0.0,0.0,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451274262,0.0546875,-0.055664062,0.024414062,-3.84375,-21.78125,-51.71875,0.0,0.0,0.0,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451274292,-0.10058594,-0.37304688,0.15722656,-17.90625,-12.875,-51.65625,0.0,0.0,0.0,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451274353,-0.0703125,0.9189453,-0.37402344,142.03125,-15.875,-26.875,0.0,0.0,0.0,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451274382,-0.8798828,-0.38378906,0.60546875,-170.71875,-35.71875,266.875,0.0,0.0,0.0,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451274441,-1.9755859,-1.6728516,0.54003906,78.125,63.84375,-159.8125,-65.5625,-1.9375,-108.9375,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451274474,-1.7138672,0.5058594,0.51171875,109.0625,87.15625,16.15625,0.0,0.0,0.0,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451274503,-1.9755859,-0.06933594,0.036132812,-46.875,85.125,25.6875,0.0,0.0,0.0,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451274532,-1.0419922,0.2998047,0.12597656,23.65625,-42.0,1.03125,0.0,0.0,0.0,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451274595,0.17089844,0.052734375,-0.115234375,11.46875,-28.3125,-6.125,0.0,0.0,0.0,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451274624,0.5839844,-0.13574219,0.099609375,-19.96875,-52.25,-9.25,0.0,0.0,0.0,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451274652,0.0068359375,0.04296875,-0.21582031,7.3125,-27.40625,-35.46875,0.0,0.0,0.0,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451274712,-0.7080078,0.08984375,-1.0722656,284.28125,-67.25,-35.65625,0.0,0.0,0.0,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451274743,-1.9755859,1.9726562,0.6123047,94.90625,-13.75,118.3125,0.0,0.0,0.0,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451274771,-1.9755859,0.6142578,0.03515625,-78.3125,-5.25,-62.46875,0.0,0.0,0.0,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451274832,-1.9755859,-0.19238281,0.39746094,-53.65625,-100.15625,109.65625,0.0,0.0,0.0,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451274862,-1.7861328,0.09667969,0.69628906,-78.125,-35.28125,25.875,0.0,0.0,0.0,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451274922,0.66503906,-0.31152344,-0.15625,-189.46875,36.8125,-39.15625,-66.125,-7.4375,-110.125,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451274953,0.6328125,-0.15039062,0.07910156,-19.84375,131.46875,-51.59375,0.0,0.0,0.0,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451274982,-0.20605469,0.25878906,-0.061523438,45.40625,-13.4375,-32.71875,0.0,0.0,0.0,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451275012,-0.24023438,0.24609375,0.009765625,7.875,-63.46875,-40.53125,0.0,0.0,0.0,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451275072,-0.36914062,0.4375,-0.18457031,-61.46875,-14.46875,-36.6875,0.0,0.0,0.0,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451275102,-1.9755859,0.123046875,0.20605469,31.71875,-145.375,300.40625,0.0,0.0,0.0,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451275132,-1.4023438,-1.0546875,0.484375,7.3125,19.53125,64.0,0.0,0.0,0.0,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451275193,-1.9755859,0.3486328,0.47851562,76.65625,155.6875,26.71875,0.0,0.0,0.0,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
1664451275223,-1.9755859,-0.21582031,0.64746094,-29.125,102.53125,-11.25,0.0,0.0,0.0,Thingy,Running,11,s1809887,,Thingy_s1809887_Running_29-09-2022_12-35-08
