timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1665043250391,0.024414062,-0.9961548,-0.105773926,1.21875,-0.703125,0.515625,Respeck,Desk work,31,s1918275,,Respeck_s1918275_Desk work_06-10-2022_09-01-20
1665043250425,0.030517578,-0.9866333,-0.11578369,0.671875,-0.390625,0.015625,Respeck,Desk work,31,s1918275,,Respeck_s1918275_Desk work_06-10-2022_09-01-20
1665043250471,0.027832031,-0.98223877,-0.109680176,0.5,0.171875,0.375,Respeck,Desk work,31,s1918275,,Respeck_s1918275_Desk work_06-10-2022_09-01-20
1665043250503,0.021972656,-0.99224854,-0.109191895,0.890625,-0.328125,0.171875,Respeck,Desk work,31,s1918275,,Respeck_s1918275_Desk work_06-10-2022_09-01-20
1665043250549,0.020751953,-0.98565674,-0.109191895,0.9375,-0.28125,0.34375,Respeck,Desk work,31,s1918275,,Respeck_s1918275_Desk work_06-10-2022_09-01-20
1665043250593,0.020019531,-0.9920044,-0.10601807,1.6875,0.1875,0.65625,Respeck,Desk work,31,s1918275,,Respeck_s1918275_Desk work_06-10-2022_09-01-20
1665043250627,0.025634766,-0.98931885,-0.1116333,1.140625,0.328125,0.796875,Respeck,Desk work,31,s1918275,,Respeck_s1918275_Desk work_06-10-2022_09-01-20
1665043250683,0.021728516,-0.98272705,-0.113586426,1.234375,0.109375,0.6875,Respeck,Desk work,31,s1918275,,Respeck_s1918275_Desk work_06-10-2022_09-01-20
1665043250705,0.026855469,-0.99102783,-0.11065674,1.5,0.125,0.515625,Respeck,Desk work,31,s1918275,,Respeck_s1918275_Desk work_06-10-2022_09-01-20
1665043250751,0.021728516,-0.9776001,-0.11065674,1.453125,0.15625,0.484375,Respeck,Desk work,31,s1918275,,Respeck_s1918275_Desk work_06-10-2022_09-01-20
1665043250785,0.025878906,-0.9697876,-0.1272583,-0.59375,0.671875,-0.09375,Respeck,Desk work,31,s1918275,,Respeck_s1918275_Desk work_06-10-2022_09-01-20
1665043250864,0.022460938,-0.9746704,-0.089660645,3.625,-0.140625,0.703125,Respeck,Desk work,31,s1918275,,Respeck_s1918275_Desk work_06-10-2022_09-01-20
