timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1663853176730,0.0146484375,-0.9707031,-0.3046875,0.5,0.0,0.125,0.0,0.0,0.0,Thingy,Lying down right,6,s2303353,,Thingy_s2303353_Lying down right_22-09-2022_14-26-48
1663853176778,0.00390625,-0.9707031,-0.29492188,0.8125,-0.0625,0.125,0.0,0.0,0.0,Thingy,Lying down right,6,s2303353,,Thingy_s2303353_Lying down right_22-09-2022_14-26-48
1663853176827,0.0029296875,-0.96972656,-0.28710938,0.875,-0.125,0.1875,0.0,0.0,0.0,Thingy,Lying down right,6,s2303353,,Thingy_s2303353_Lying down right_22-09-2022_14-26-48
1663853176859,0.0146484375,-0.96777344,-0.29492188,0.9375,0.125,0.1875,0.0,0.0,0.0,Thingy,Lying down right,6,s2303353,,Thingy_s2303353_Lying down right_22-09-2022_14-26-48
1663853176892,0.0068359375,-0.9765625,-0.29492188,0.5625,-0.0625,0.0,0.0,0.0,0.0,Thingy,Lying down right,6,s2303353,,Thingy_s2303353_Lying down right_22-09-2022_14-26-48
1663853176924,0.0146484375,-0.97558594,-0.29101562,0.1875,0.0625,0.0625,0.0,0.0,0.0,Thingy,Lying down right,6,s2303353,,Thingy_s2303353_Lying down right_22-09-2022_14-26-48
1663853176973,0.0146484375,-0.9667969,-0.28515625,0.125,-0.125,0.0625,0.0,0.0,0.0,Thingy,Lying down right,6,s2303353,,Thingy_s2303353_Lying down right_22-09-2022_14-26-48
1663853177005,0.005859375,-0.9667969,-0.28222656,-0.0625,0.0,0.0625,0.0,0.0,0.0,Thingy,Lying down right,6,s2303353,,Thingy_s2303353_Lying down right_22-09-2022_14-26-48
1663853177054,0.0029296875,-0.96875,-0.2919922,0.1875,0.0625,-0.0625,61.9375,-58.75,-111.5,Thingy,Lying down right,6,s2303353,,Thingy_s2303353_Lying down right_22-09-2022_14-26-48
1663853177086,0.017578125,-0.96484375,-0.30371094,0.0625,0.0,0.0625,0.0,0.0,0.0,Thingy,Lying down right,6,s2303353,,Thingy_s2303353_Lying down right_22-09-2022_14-26-48
1663853177137,0.0107421875,-0.9794922,-0.2939453,0.0,0.125,-0.125,0.0,0.0,0.0,Thingy,Lying down right,6,s2303353,,Thingy_s2303353_Lying down right_22-09-2022_14-26-48
1663853177168,0.0107421875,-0.96777344,-0.28515625,0.0625,0.0625,-0.125,0.0,0.0,0.0,Thingy,Lying down right,6,s2303353,,Thingy_s2303353_Lying down right_22-09-2022_14-26-48
1663853177218,0.0068359375,-0.96484375,-0.28125,0.5,-0.0625,0.125,0.0,0.0,0.0,Thingy,Lying down right,6,s2303353,,Thingy_s2303353_Lying down right_22-09-2022_14-26-48
1663853177249,0.00390625,-0.9746094,-0.29785156,0.75,0.125,0.25,0.0,0.0,0.0,Thingy,Lying down right,6,s2303353,,Thingy_s2303353_Lying down right_22-09-2022_14-26-48
