timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1664837104832,-0.03540039,-0.9517212,0.32928467,-0.875,0.390625,0.25,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837104858,-0.03100586,-0.93707275,0.3287964,-1.375,-0.75,-0.609375,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837104902,-0.033935547,-0.95147705,0.34783936,1.0625,0.25,-0.34375,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837104947,-0.032958984,-0.9524536,0.3336792,0.703125,0.84375,-0.15625,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837104978,-0.02319336,-0.93878174,0.32855225,0.328125,0.46875,0.234375,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837105022,-0.037109375,-0.94732666,0.32391357,0.359375,0.765625,-0.203125,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837105070,-0.032958984,-0.95196533,0.33563232,1.453125,1.859375,-0.1875,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837105099,-0.025390625,-0.9356079,0.34075928,1.828125,1.0,0.203125,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837105142,-0.025146484,-0.9397583,0.3222046,3.921875,2.765625,-0.296875,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837105173,-0.029541016,-0.9624634,0.32244873,3.328125,2.984375,-0.28125,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837105217,-0.0234375,-0.944397,0.33441162,3.875,2.875,-0.671875,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837105262,-0.024414062,-0.9451294,0.31072998,5.5625,3.75,-0.09375,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837105292,-0.030273438,-0.9644165,0.31195068,2.90625,0.734375,-0.515625,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837105353,-0.030761719,-0.96466064,0.30560303,1.21875,1.125,-0.046875,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837105383,-0.018798828,-0.9507446,0.29681396,1.40625,0.859375,0.625,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837105413,-0.026123047,-0.9458618,0.29632568,1.609375,0.765625,-0.140625,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837105457,-0.029541016,-0.95880127,0.29510498,1.59375,0.25,0.34375,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837105502,-0.022460938,-0.95880127,0.3060913,-0.1875,-0.390625,0.140625,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837105532,-0.026611328,-0.9517212,0.29534912,0.5625,0.0,0.125,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837105579,-0.020019531,-0.95758057,0.2946167,0.28125,-0.8125,0.296875,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837105611,-0.030029297,-0.9612427,0.29730225,0.28125,0.484375,0.15625,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837105653,-0.023925781,-0.9495239,0.2921753,-1.25,-0.65625,-0.03125,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837105699,-0.017333984,-0.9585571,0.30096436,0.40625,-0.421875,0.375,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837105728,-0.024169922,-0.94244385,0.31243896,0.109375,0.28125,0.0625,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837105773,-0.02368164,-0.9522095,0.28900146,-0.6875,-0.421875,0.140625,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837105819,-0.025634766,-0.9570923,0.30438232,-0.828125,-1.21875,-0.328125,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837105848,-0.032958984,-0.96710205,0.307312,-0.546875,0.5625,-0.0625,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837105892,-0.019042969,-0.9570923,0.3024292,-0.890625,0.265625,0.125,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837105924,-0.025146484,-0.9458618,0.2999878,-0.34375,-0.078125,-0.140625,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837105969,-0.022216797,-0.96221924,0.3131714,-0.734375,-0.5625,0.015625,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837106013,-0.028564453,-0.95440674,0.31951904,-0.203125,0.34375,-0.046875,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837106044,-0.020019531,-0.95269775,0.31365967,-1.640625,-0.671875,-0.109375,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837106088,-0.028076172,-0.9558716,0.3156128,-0.5625,0.109375,-0.109375,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837106133,-0.030273438,-0.9451294,0.30999756,-0.546875,0.125,0.0625,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837106163,-0.0146484375,-0.9524536,0.3151245,-0.03125,-0.15625,-0.171875,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837106209,-0.03149414,-0.956604,0.31121826,-0.1875,-0.09375,0.21875,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837106284,-0.020507812,-0.9507446,0.31536865,-0.84375,-1.09375,0.171875,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837106286,-0.022705078,-0.956604,0.3156128,-0.9375,-0.671875,0.0625,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837106328,-0.02368164,-0.95562744,0.31243896,-0.21875,-1.046875,0.0,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837106358,-0.029296875,-0.94976807,0.3139038,-0.390625,-0.1875,-0.296875,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837106403,-0.02709961,-0.94610596,0.31219482,-0.171875,-0.59375,-0.09375,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837106450,-0.018798828,-0.95440674,0.3192749,0.484375,-0.328125,-0.109375,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837106478,-0.025878906,-0.9507446,0.31536865,0.03125,0.28125,0.046875,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837106524,-0.029052734,-0.9505005,0.3139038,0.421875,-0.921875,0.125,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837106568,-0.021240234,-0.9475708,0.31854248,0.734375,0.25,-0.34375,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837106601,-0.02709961,-0.95318604,0.309021,0.21875,-1.4375,-0.296875,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837106643,-0.028320312,-0.9534302,0.3151245,0.09375,-1.296875,-0.078125,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837106699,-0.043701172,-0.9487915,0.31341553,-0.453125,0.109375,0.125,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837106718,-0.020263672,-0.9402466,0.31951904,-0.171875,-1.0,-0.4375,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837106764,-0.03100586,-0.94903564,0.32147217,-0.53125,0.1875,-0.03125,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837106793,-0.033203125,-0.9468384,0.31292725,-1.46875,-1.6875,-0.484375,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837106841,-0.025634766,-0.95269775,0.3307495,-0.40625,-0.53125,-0.53125,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837106884,-0.033935547,-0.95391846,0.31341553,-0.8125,0.546875,-0.109375,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837106914,-0.037353516,-0.93927,0.3192749,-0.765625,-1.109375,-0.25,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837106959,-0.033691406,-0.9385376,0.32537842,-1.4375,-1.234375,-0.3125,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837107004,-0.044921875,-0.9507446,0.32611084,-1.046875,-1.6875,-0.1875,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837107034,-0.028076172,-0.95391846,0.3222046,-0.609375,-0.546875,-0.296875,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837107079,-0.03564453,-0.9495239,0.32659912,-0.5,-0.703125,-0.34375,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837107111,-0.045898438,-0.9390259,0.32122803,-0.109375,-0.078125,-0.15625,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837107154,-0.041015625,-0.9517212,0.3319702,0.515625,0.4375,0.203125,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837107200,-0.036132812,-0.95025635,0.33026123,0.453125,-0.109375,0.234375,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
1664837107230,-0.045410156,-0.94122314,0.32781982,-0.703125,-0.34375,0.0625,Respeck,Sitting,0,s1842855,,Respeck_s1842855_Sitting_03-10-2022_23-45-36
